ResponseId,Dur,Age,Country,Gender,Socialmedia,Selfietaking,StimGender,Tilt,Distance,Eyes,Boring,Funny,Ironic,Serious,Ugly
R_1fZrA518gyECX9l,127,43,USA,Male,"Facebook,Twitter,Tumblr,Instagram,Snapchat",Several times a week,Male,Level,Near,Side,4,5,5,4,4
R_1fZrA518gyECX9l,127,43,USA,Male,"Facebook,Twitter,Tumblr,Instagram,Snapchat",Several times a week,Male,Level,Far,Direct,4,5,4,4,5
R_1fZrA518gyECX9l,127,43,USA,Male,"Facebook,Twitter,Tumblr,Instagram,Snapchat",Several times a week,Male,Tilted,Far,Side,4,5,4,4,5
R_1fZrA518gyECX9l,127,43,USA,Male,"Facebook,Twitter,Tumblr,Instagram,Snapchat",Several times a week,Male,Tilted,Far,Direct,4,5,4,4,5
R_1GIhWzVqhMnCi8b,327,32,USA,Male,"Twitter,Instagram",Once a week,Female,Tilted,Near,Direct,3,3,3,2,4
R_1GIhWzVqhMnCi8b,327,32,USA,Male,"Twitter,Instagram",Once a week,Female,Tilted,Near,Side,3,3,4,3,3
R_1GIhWzVqhMnCi8b,327,32,USA,Male,"Twitter,Instagram",Once a week,Female,Level,Near,Side,4,2,2,3,3
R_1GIhWzVqhMnCi8b,327,32,USA,Male,"Twitter,Instagram",Once a week,Female,Level,Near,Direct,3,3,2,3,4
R_1GIhWzVqhMnCi8b,327,32,USA,Male,"Twitter,Instagram",Once a week,Female,Tilted,Far,Direct,3,3,2,4,4
R_1GIhWzVqhMnCi8b,327,32,USA,Male,"Twitter,Instagram",Once a week,Female,Tilted,Far,Side,3,2,3,2,4
R_1GIhWzVqhMnCi8b,327,32,USA,Male,"Twitter,Instagram",Once a week,Female,Level,Far,Direct,3,3,3,4,2
R_1GIhWzVqhMnCi8b,327,32,USA,Male,"Twitter,Instagram",Once a week,Female,Level,Far,Side,3,2,3,5,3
R_1GIhWzVqhMnCi8b,327,32,USA,Male,"Twitter,Instagram",Once a week,Male,Tilted,Near,Direct,1,5,3,3,4
R_1GIhWzVqhMnCi8b,327,32,USA,Male,"Twitter,Instagram",Once a week,Male,Tilted,Near,Side,1,4,3,1,3
R_1GIhWzVqhMnCi8b,327,32,USA,Male,"Twitter,Instagram",Once a week,Male,Level,Near,Direct,4,3,3,2,3
R_1GIhWzVqhMnCi8b,327,32,USA,Male,"Twitter,Instagram",Once a week,Male,Level,Far,Side,2,4,4,3,3
R_1GIhWzVqhMnCi8b,327,32,USA,Male,"Twitter,Instagram",Once a week,Male,Level,Near,Side,3,3,5,1,3
R_1GIhWzVqhMnCi8b,327,32,USA,Male,"Twitter,Instagram",Once a week,Male,Level,Far,Direct,4,2,1,3,2
R_1GIhWzVqhMnCi8b,327,32,USA,Male,"Twitter,Instagram",Once a week,Male,Tilted,Far,Side,2,4,4,1,4
R_1GIhWzVqhMnCi8b,327,32,USA,Male,"Twitter,Instagram",Once a week,Male,Tilted,Far,Direct,2,4,3,1,4
R_1hGz9zOBDq4tYcM,271,26,United States,Female,"Facebook,Tumblr,Instagram",Less than once a week,Female,Tilted,Near,Direct,5,1,1,4,4
R_1hGz9zOBDq4tYcM,271,26,United States,Female,"Facebook,Tumblr,Instagram",Less than once a week,Female,Tilted,Near,Side,5,4,1,1,5
R_1hGz9zOBDq4tYcM,271,26,United States,Female,"Facebook,Tumblr,Instagram",Less than once a week,Female,Level,Near,Side,5,1,1,1,1
R_1hGz9zOBDq4tYcM,271,26,United States,Female,"Facebook,Tumblr,Instagram",Less than once a week,Female,Level,Near,Direct,5,1,1,4,1
R_1hGz9zOBDq4tYcM,271,26,United States,Female,"Facebook,Tumblr,Instagram",Less than once a week,Female,Tilted,Far,Direct,5,1,1,5,4
R_1hGz9zOBDq4tYcM,271,26,United States,Female,"Facebook,Tumblr,Instagram",Less than once a week,Female,Tilted,Far,Side,5,1,1,1,3
R_1hGz9zOBDq4tYcM,271,26,United States,Female,"Facebook,Tumblr,Instagram",Less than once a week,Female,Level,Far,Direct,5,1,1,1,1
R_1hGz9zOBDq4tYcM,271,26,United States,Female,"Facebook,Tumblr,Instagram",Less than once a week,Female,Level,Far,Side,5,4,1,1,1
R_1hGz9zOBDq4tYcM,271,26,United States,Female,"Facebook,Tumblr,Instagram",Less than once a week,Male,Tilted,Near,Direct,5,5,1,1,5
R_1hGz9zOBDq4tYcM,271,26,United States,Female,"Facebook,Tumblr,Instagram",Less than once a week,Male,Tilted,Near,Side,5,4,1,1,5
R_1hGz9zOBDq4tYcM,271,26,United States,Female,"Facebook,Tumblr,Instagram",Less than once a week,Male,Level,Near,Direct,5,4,1,1,4
R_1hGz9zOBDq4tYcM,271,26,United States,Female,"Facebook,Tumblr,Instagram",Less than once a week,Male,Level,Far,Side,5,4,1,4,3
R_1hGz9zOBDq4tYcM,271,26,United States,Female,"Facebook,Tumblr,Instagram",Less than once a week,Male,Level,Near,Side,5,1,1,5,3
R_1hGz9zOBDq4tYcM,271,26,United States,Female,"Facebook,Tumblr,Instagram",Less than once a week,Male,Level,Far,Direct,5,1,1,1,3
R_1hGz9zOBDq4tYcM,271,26,United States,Female,"Facebook,Tumblr,Instagram",Less than once a week,Male,Tilted,Far,Side,5,4,1,1,4
R_1hGz9zOBDq4tYcM,271,26,United States,Female,"Facebook,Tumblr,Instagram",Less than once a week,Male,Tilted,Far,Direct,5,1,1,1,3
R_1hXCmpqv1umXASr,77,30,USA,Male,Instagram,Several times a week,Female,Tilted,Near,Direct,2,3,3,2,3
R_1hXCmpqv1umXASr,77,30,USA,Male,Instagram,Several times a week,Female,Tilted,Near,Side,2,2,4,3,2
R_1hXCmpqv1umXASr,77,30,USA,Male,Instagram,Several times a week,Female,Level,Near,Side,3,2,3,3,3
R_1hXCmpqv1umXASr,77,30,USA,Male,Instagram,Several times a week,Female,Level,Near,Direct,2,5,3,2,3
R_1hXCmpqv1umXASr,77,30,USA,Male,Instagram,Several times a week,Female,Tilted,Far,Direct,2,2,2,4,3
R_1hXCmpqv1umXASr,77,30,USA,Male,Instagram,Several times a week,Female,Tilted,Far,Side,2,3,3,4,4
R_1hXCmpqv1umXASr,77,30,USA,Male,Instagram,Several times a week,Female,Level,Far,Direct,2,2,4,2,3
R_1hXCmpqv1umXASr,77,30,USA,Male,Instagram,Several times a week,Female,Level,Far,Side,3,2,3,5,2
R_1hXCmpqv1umXASr,77,30,USA,Male,Instagram,Several times a week,Male,Tilted,Near,Direct,4,2,2,3,2
R_1hXCmpqv1umXASr,77,30,USA,Male,Instagram,Several times a week,Male,Tilted,Near,Side,3,2,2,4,2
R_1hXCmpqv1umXASr,77,30,USA,Male,Instagram,Several times a week,Male,Level,Near,Direct,2,3,3,3,2
R_1hXCmpqv1umXASr,77,30,USA,Male,Instagram,Several times a week,Male,Level,Far,Side,2,2,3,2,2
R_1hXCmpqv1umXASr,77,30,USA,Male,Instagram,Several times a week,Male,Level,Near,Side,2,2,2,2,2
R_1hXCmpqv1umXASr,77,30,USA,Male,Instagram,Several times a week,Male,Level,Far,Direct,3,2,3,2,2
R_1hXCmpqv1umXASr,77,30,USA,Male,Instagram,Several times a week,Male,Tilted,Far,Side,3,2,2,2,3
R_1hXCmpqv1umXASr,77,30,USA,Male,Instagram,Several times a week,Male,Tilted,Far,Direct,3,2,3,2,2
R_1i21XqWSOQfJU9J,356,54,USA,Male,Facebook,Less than once a week,Female,Tilted,Near,Direct,2,2,2,2,2
R_1i21XqWSOQfJU9J,356,54,USA,Male,Facebook,Less than once a week,Female,Tilted,Near,Side,2,2,2,2,2
R_1i21XqWSOQfJU9J,356,54,USA,Male,Facebook,Less than once a week,Female,Level,Near,Side,2,2,2,2,2
R_1i21XqWSOQfJU9J,356,54,USA,Male,Facebook,Less than once a week,Female,Level,Near,Direct,2,2,2,2,2
R_1i21XqWSOQfJU9J,356,54,USA,Male,Facebook,Less than once a week,Female,Tilted,Far,Direct,2,2,2,2,2
R_1i21XqWSOQfJU9J,356,54,USA,Male,Facebook,Less than once a week,Female,Tilted,Far,Side,2,2,2,2,2
R_1i21XqWSOQfJU9J,356,54,USA,Male,Facebook,Less than once a week,Female,Level,Far,Direct,2,2,2,2,2
R_1i21XqWSOQfJU9J,356,54,USA,Male,Facebook,Less than once a week,Female,Level,Far,Side,2,2,2,2,2
R_1i21XqWSOQfJU9J,356,54,USA,Male,Facebook,Less than once a week,Male,Tilted,Near,Direct,2,4,2,2,2
R_1i21XqWSOQfJU9J,356,54,USA,Male,Facebook,Less than once a week,Male,Tilted,Near,Side,2,4,4,2,2
R_1i21XqWSOQfJU9J,356,54,USA,Male,Facebook,Less than once a week,Male,Level,Near,Direct,2,2,2,2,2
R_1i21XqWSOQfJU9J,356,54,USA,Male,Facebook,Less than once a week,Male,Level,Far,Side,2,3,3,2,2
R_1i21XqWSOQfJU9J,356,54,USA,Male,Facebook,Less than once a week,Male,Level,Near,Side,2,4,4,2,2
R_1i21XqWSOQfJU9J,356,54,USA,Male,Facebook,Less than once a week,Male,Level,Far,Direct,2,2,2,2,2
R_1i21XqWSOQfJU9J,356,54,USA,Male,Facebook,Less than once a week,Male,Tilted,Far,Side,2,4,4,2,2
R_1i21XqWSOQfJU9J,356,54,USA,Male,Facebook,Less than once a week,Male,Tilted,Far,Direct,2,4,2,2,2
R_1i9iH771XaDWu9P,777,43,United States,Female,"Facebook,Twitter",Less than once a week,Female,Tilted,Near,Direct,3,3,1,4,1
R_1i9iH771XaDWu9P,777,43,United States,Female,"Facebook,Twitter",Less than once a week,Female,Tilted,Near,Side,3,3,1,4,1
R_1i9iH771XaDWu9P,777,43,United States,Female,"Facebook,Twitter",Less than once a week,Female,Level,Near,Side,5,3,2,4,1
R_1i9iH771XaDWu9P,777,43,United States,Female,"Facebook,Twitter",Less than once a week,Female,Level,Near,Direct,4,2,1,5,1
R_1i9iH771XaDWu9P,777,43,United States,Female,"Facebook,Twitter",Less than once a week,Female,Tilted,Far,Direct,3,2,1,4,1
R_1i9iH771XaDWu9P,777,43,United States,Female,"Facebook,Twitter",Less than once a week,Female,Tilted,Far,Side,3,2,1,4,1
R_1i9iH771XaDWu9P,777,43,United States,Female,"Facebook,Twitter",Less than once a week,Female,Level,Far,Direct,3,2,1,3,1
R_1i9iH771XaDWu9P,777,43,United States,Female,"Facebook,Twitter",Less than once a week,Female,Level,Far,Side,4,2,1,5,1
R_1i9iH771XaDWu9P,777,43,United States,Female,"Facebook,Twitter",Less than once a week,Male,Tilted,Near,Direct,3,4,1,1,2
R_1i9iH771XaDWu9P,777,43,United States,Female,"Facebook,Twitter",Less than once a week,Male,Tilted,Near,Side,3,4,1,1,2
R_1i9iH771XaDWu9P,777,43,United States,Female,"Facebook,Twitter",Less than once a week,Male,Level,Near,Direct,3,3,2,2,1
R_1i9iH771XaDWu9P,777,43,United States,Female,"Facebook,Twitter",Less than once a week,Male,Level,Far,Side,5,4,2,3,1
R_1i9iH771XaDWu9P,777,43,United States,Female,"Facebook,Twitter",Less than once a week,Male,Level,Near,Side,5,3,2,4,1
R_1i9iH771XaDWu9P,777,43,United States,Female,"Facebook,Twitter",Less than once a week,Male,Level,Far,Direct,3,2,2,1,1
R_1i9iH771XaDWu9P,777,43,United States,Female,"Facebook,Twitter",Less than once a week,Male,Tilted,Far,Side,5,3,2,2,1
R_1i9iH771XaDWu9P,777,43,United States,Female,"Facebook,Twitter",Less than once a week,Male,Tilted,Far,Direct,5,3,3,2,1
R_1JF7cvs4LA2XFHt,1243,65,USA,Female,Facebook,Less than once a week,Female,Tilted,Near,Direct,4,3,1,4,5
R_1JF7cvs4LA2XFHt,1243,65,USA,Female,Facebook,Less than once a week,Female,Tilted,Near,Side,4,4,1,4,5
R_1JF7cvs4LA2XFHt,1243,65,USA,Female,Facebook,Less than once a week,Female,Level,Near,Side,4,4,1,2,2
R_1JF7cvs4LA2XFHt,1243,65,USA,Female,Facebook,Less than once a week,Female,Level,Near,Direct,4,3,1,4,1
R_1JF7cvs4LA2XFHt,1243,65,USA,Female,Facebook,Less than once a week,Female,Tilted,Far,Direct,3,2,1,4,3
R_1JF7cvs4LA2XFHt,1243,65,USA,Female,Facebook,Less than once a week,Female,Tilted,Far,Side,4,2,3,4,2
R_1JF7cvs4LA2XFHt,1243,65,USA,Female,Facebook,Less than once a week,Female,Level,Far,Direct,3,3,1,4,1
R_1JF7cvs4LA2XFHt,1243,65,USA,Female,Facebook,Less than once a week,Female,Level,Far,Side,2,4,1,2,1
R_1JF7cvs4LA2XFHt,1243,65,USA,Female,Facebook,Less than once a week,Male,Tilted,Near,Direct,3,5,3,2,3
R_1JF7cvs4LA2XFHt,1243,65,USA,Female,Facebook,Less than once a week,Male,Tilted,Near,Side,1,5,1,1,2
R_1JF7cvs4LA2XFHt,1243,65,USA,Female,Facebook,Less than once a week,Male,Level,Near,Direct,3,4,1,3,3
R_1JF7cvs4LA2XFHt,1243,65,USA,Female,Facebook,Less than once a week,Male,Level,Far,Side,2,4,1,2,2
R_1JF7cvs4LA2XFHt,1243,65,USA,Female,Facebook,Less than once a week,Male,Level,Near,Side,3,4,3,4,3
R_1JF7cvs4LA2XFHt,1243,65,USA,Female,Facebook,Less than once a week,Male,Level,Far,Direct,2,4,1,2,2
R_1JF7cvs4LA2XFHt,1243,65,USA,Female,Facebook,Less than once a week,Male,Tilted,Far,Side,5,2,1,2,2
R_1JF7cvs4LA2XFHt,1243,65,USA,Female,Facebook,Less than once a week,Male,Tilted,Far,Direct,4,3,3,2,3
R_1jlXC9bxRMi65uL,460,19,UK,Female,"Facebook,Twitter,Instagram,Snapchat",Less than once a week,Female,Tilted,Near,Direct,1,4,4,1,5
R_1jlXC9bxRMi65uL,460,19,UK,Female,"Facebook,Twitter,Instagram,Snapchat",Less than once a week,Female,Tilted,Near,Side,1,4,5,1,5
R_1jlXC9bxRMi65uL,460,19,UK,Female,"Facebook,Twitter,Instagram,Snapchat",Less than once a week,Female,Level,Near,Side,5,1,3,4,2
R_1jlXC9bxRMi65uL,460,19,UK,Female,"Facebook,Twitter,Instagram,Snapchat",Less than once a week,Female,Level,Near,Direct,2,1,3,4,2
R_1jlXC9bxRMi65uL,460,19,UK,Female,"Facebook,Twitter,Instagram,Snapchat",Less than once a week,Female,Tilted,Far,Direct,2,3,3,1,5
R_1jlXC9bxRMi65uL,460,19,UK,Female,"Facebook,Twitter,Instagram,Snapchat",Less than once a week,Female,Tilted,Far,Side,2,3,4,1,4
R_1jlXC9bxRMi65uL,460,19,UK,Female,"Facebook,Twitter,Instagram,Snapchat",Less than once a week,Female,Level,Far,Direct,2,1,4,4,1
R_1jlXC9bxRMi65uL,460,19,UK,Female,"Facebook,Twitter,Instagram,Snapchat",Less than once a week,Female,Level,Far,Side,4,1,2,4,1
R_1jlXC9bxRMi65uL,460,19,UK,Female,"Facebook,Twitter,Instagram,Snapchat",Less than once a week,Male,Tilted,Near,Direct,1,5,3,1,5
R_1jlXC9bxRMi65uL,460,19,UK,Female,"Facebook,Twitter,Instagram,Snapchat",Less than once a week,Male,Tilted,Near,Side,1,5,5,1,5
R_1jlXC9bxRMi65uL,460,19,UK,Female,"Facebook,Twitter,Instagram,Snapchat",Less than once a week,Male,Level,Near,Direct,4,3,4,1,2
R_1jlXC9bxRMi65uL,460,19,UK,Female,"Facebook,Twitter,Instagram,Snapchat",Less than once a week,Male,Level,Far,Side,4,1,2,5,2
R_1jlXC9bxRMi65uL,460,19,UK,Female,"Facebook,Twitter,Instagram,Snapchat",Less than once a week,Male,Level,Near,Side,1,1,5,4,2
R_1jlXC9bxRMi65uL,460,19,UK,Female,"Facebook,Twitter,Instagram,Snapchat",Less than once a week,Male,Level,Far,Direct,4,1,1,2,1
R_1jlXC9bxRMi65uL,460,19,UK,Female,"Facebook,Twitter,Instagram,Snapchat",Less than once a week,Male,Tilted,Far,Side,2,5,3,4,2
R_1jlXC9bxRMi65uL,460,19,UK,Female,"Facebook,Twitter,Instagram,Snapchat",Less than once a week,Male,Tilted,Far,Direct,1,4,3,2,4
R_1LFMFOBvnRmfrWu,453,35,United States of America,Male,"Facebook,Twitter,Tumblr,Instagram",Once a week,Female,Tilted,Near,Direct,4,3,1,1,5
R_1LFMFOBvnRmfrWu,453,35,United States of America,Male,"Facebook,Twitter,Tumblr,Instagram",Once a week,Female,Tilted,Near,Side,4,2,1,1,4
R_1LFMFOBvnRmfrWu,453,35,United States of America,Male,"Facebook,Twitter,Tumblr,Instagram",Once a week,Female,Level,Near,Side,3,2,1,2,3
R_1LFMFOBvnRmfrWu,453,35,United States of America,Male,"Facebook,Twitter,Tumblr,Instagram",Once a week,Female,Level,Near,Direct,4,2,1,3,3
R_1LFMFOBvnRmfrWu,453,35,United States of America,Male,"Facebook,Twitter,Tumblr,Instagram",Once a week,Female,Tilted,Far,Direct,3,2,1,4,2
R_1LFMFOBvnRmfrWu,453,35,United States of America,Male,"Facebook,Twitter,Tumblr,Instagram",Once a week,Female,Tilted,Far,Side,4,2,1,3,4
R_1LFMFOBvnRmfrWu,453,35,United States of America,Male,"Facebook,Twitter,Tumblr,Instagram",Once a week,Female,Level,Far,Direct,3,2,1,3,2
R_1LFMFOBvnRmfrWu,453,35,United States of America,Male,"Facebook,Twitter,Tumblr,Instagram",Once a week,Female,Level,Far,Side,3,3,1,4,2
R_1LFMFOBvnRmfrWu,453,35,United States of America,Male,"Facebook,Twitter,Tumblr,Instagram",Once a week,Male,Tilted,Near,Direct,4,4,1,1,4
R_1LFMFOBvnRmfrWu,453,35,United States of America,Male,"Facebook,Twitter,Tumblr,Instagram",Once a week,Male,Tilted,Near,Side,5,3,1,1,4
R_1LFMFOBvnRmfrWu,453,35,United States of America,Male,"Facebook,Twitter,Tumblr,Instagram",Once a week,Male,Level,Near,Direct,4,4,1,1,4
R_1LFMFOBvnRmfrWu,453,35,United States of America,Male,"Facebook,Twitter,Tumblr,Instagram",Once a week,Male,Level,Far,Side,4,2,1,4,3
R_1LFMFOBvnRmfrWu,453,35,United States of America,Male,"Facebook,Twitter,Tumblr,Instagram",Once a week,Male,Level,Near,Side,3,3,1,4,3
R_1LFMFOBvnRmfrWu,453,35,United States of America,Male,"Facebook,Twitter,Tumblr,Instagram",Once a week,Male,Level,Far,Direct,3,1,1,3,3
R_1LFMFOBvnRmfrWu,453,35,United States of America,Male,"Facebook,Twitter,Tumblr,Instagram",Once a week,Male,Tilted,Far,Side,5,2,1,4,4
R_1LFMFOBvnRmfrWu,453,35,United States of America,Male,"Facebook,Twitter,Tumblr,Instagram",Once a week,Male,Tilted,Far,Direct,4,2,1,1,4
R_1OB1NoEwsrNMkzA,410,20,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Several times a week,Female,Tilted,Near,Direct,1,1,5,1,1
R_1OB1NoEwsrNMkzA,410,20,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Several times a week,Female,Tilted,Near,Side,1,1,4,4,1
R_1OB1NoEwsrNMkzA,410,20,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Several times a week,Female,Level,Near,Side,4,1,4,1,1
R_1OB1NoEwsrNMkzA,410,20,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Several times a week,Female,Level,Near,Direct,4,1,1,4,1
R_1OB1NoEwsrNMkzA,410,20,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Several times a week,Female,Tilted,Far,Direct,3,1,4,3,1
R_1OB1NoEwsrNMkzA,410,20,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Several times a week,Female,Tilted,Far,Side,5,1,5,1,1
R_1OB1NoEwsrNMkzA,410,20,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Several times a week,Female,Level,Far,Direct,5,1,1,1,1
R_1OB1NoEwsrNMkzA,410,20,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Several times a week,Female,Level,Far,Side,1,1,5,5,1
R_1OB1NoEwsrNMkzA,410,20,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Several times a week,Male,Tilted,Near,Direct,1,4,4,1,1
R_1OB1NoEwsrNMkzA,410,20,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Several times a week,Male,Tilted,Near,Side,2,4,5,1,1
R_1OB1NoEwsrNMkzA,410,20,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Several times a week,Male,Level,Near,Direct,1,4,1,1,1
R_1OB1NoEwsrNMkzA,410,20,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Several times a week,Male,Level,Far,Side,4,1,4,4,1
R_1OB1NoEwsrNMkzA,410,20,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Several times a week,Male,Level,Near,Side,3,1,4,1,1
R_1OB1NoEwsrNMkzA,410,20,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Several times a week,Male,Level,Far,Direct,5,1,1,4,1
R_1OB1NoEwsrNMkzA,410,20,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Several times a week,Male,Tilted,Far,Side,1,1,4,1,1
R_1OB1NoEwsrNMkzA,410,20,England,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",Several times a week,Male,Tilted,Far,Direct,1,4,1,1,1
R_1od8oKRSYyRxu5C,214,23,us,Male,Facebook,Less than once a week,Female,Tilted,Near,Direct,2,2,4,3,2
R_1od8oKRSYyRxu5C,214,23,us,Male,Facebook,Less than once a week,Female,Tilted,Near,Side,3,4,4,2,4
R_1od8oKRSYyRxu5C,214,23,us,Male,Facebook,Less than once a week,Female,Level,Near,Side,4,2,4,4,2
R_1od8oKRSYyRxu5C,214,23,us,Male,Facebook,Less than once a week,Female,Level,Near,Direct,2,3,3,4,1
R_1od8oKRSYyRxu5C,214,23,us,Male,Facebook,Less than once a week,Female,Tilted,Far,Direct,2,4,3,5,1
R_1od8oKRSYyRxu5C,214,23,us,Male,Facebook,Less than once a week,Female,Tilted,Far,Side,2,4,5,3,4
R_1od8oKRSYyRxu5C,214,23,us,Male,Facebook,Less than once a week,Female,Level,Far,Direct,2,3,1,2,4
R_1od8oKRSYyRxu5C,214,23,us,Male,Facebook,Less than once a week,Female,Level,Far,Side,2,4,3,4,3
R_1od8oKRSYyRxu5C,214,23,us,Male,Facebook,Less than once a week,Male,Tilted,Near,Direct,2,3,5,2,4
R_1od8oKRSYyRxu5C,214,23,us,Male,Facebook,Less than once a week,Male,Tilted,Near,Side,2,4,3,2,4
R_1od8oKRSYyRxu5C,214,23,us,Male,Facebook,Less than once a week,Male,Level,Near,Direct,2,2,1,4,4
R_1od8oKRSYyRxu5C,214,23,us,Male,Facebook,Less than once a week,Male,Level,Far,Side,2,3,2,1,4
R_1od8oKRSYyRxu5C,214,23,us,Male,Facebook,Less than once a week,Male,Level,Near,Side,2,3,4,1,2
R_1od8oKRSYyRxu5C,214,23,us,Male,Facebook,Less than once a week,Male,Level,Far,Direct,2,4,4,3,2
R_1od8oKRSYyRxu5C,214,23,us,Male,Facebook,Less than once a week,Male,Tilted,Far,Side,2,3,4,2,3
R_1od8oKRSYyRxu5C,214,23,us,Male,Facebook,Less than once a week,Male,Tilted,Far,Direct,2,2,4,3,1
R_1P4NQoZ2onygmam,287,18,Northern Ireland,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",At least once a day,Female,Tilted,Near,Direct,2,2,2,2,2
R_1P4NQoZ2onygmam,287,18,Northern Ireland,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",At least once a day,Female,Tilted,Near,Side,2,2,2,2,2
R_1P4NQoZ2onygmam,287,18,Northern Ireland,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",At least once a day,Female,Level,Near,Side,4,2,3,3,3
R_1P4NQoZ2onygmam,287,18,Northern Ireland,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",At least once a day,Female,Level,Near,Direct,2,2,2,2,2
R_1P4NQoZ2onygmam,287,18,Northern Ireland,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",At least once a day,Female,Tilted,Far,Direct,2,2,2,2,2
R_1P4NQoZ2onygmam,287,18,Northern Ireland,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",At least once a day,Female,Tilted,Far,Side,2,2,2,2,2
R_1P4NQoZ2onygmam,287,18,Northern Ireland,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",At least once a day,Female,Level,Far,Direct,2,2,2,2,2
R_1P4NQoZ2onygmam,287,18,Northern Ireland,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",At least once a day,Female,Level,Far,Side,4,2,2,3,3
R_1P4NQoZ2onygmam,287,18,Northern Ireland,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",At least once a day,Male,Tilted,Near,Direct,2,4,4,2,2
R_1P4NQoZ2onygmam,287,18,Northern Ireland,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",At least once a day,Male,Tilted,Near,Side,2,4,4,2,2
R_1P4NQoZ2onygmam,287,18,Northern Ireland,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",At least once a day,Male,Level,Near,Direct,2,2,2,2,2
R_1P4NQoZ2onygmam,287,18,Northern Ireland,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",At least once a day,Male,Level,Far,Side,2,2,2,4,2
R_1P4NQoZ2onygmam,287,18,Northern Ireland,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",At least once a day,Male,Level,Near,Side,2,2,2,2,2
R_1P4NQoZ2onygmam,287,18,Northern Ireland,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",At least once a day,Male,Level,Far,Direct,2,2,2,2,2
R_1P4NQoZ2onygmam,287,18,Northern Ireland,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",At least once a day,Male,Tilted,Far,Side,2,4,4,2,2
R_1P4NQoZ2onygmam,287,18,Northern Ireland,Female,"Facebook,Twitter,Instagram,Snapchat,Whatsapp",At least once a day,Male,Tilted,Far,Direct,2,4,4,2,2
R_1PSkPuHnau283Gx,273,25,Usa,Female,"Facebook,Instagram,Snapchat",Less than once a week,Female,Tilted,Near,Direct,4,2,1,1,5
R_1PSkPuHnau283Gx,273,25,Usa,Female,"Facebook,Instagram,Snapchat",Less than once a week,Female,Tilted,Near,Side,4,1,1,3,5
R_1PSkPuHnau283Gx,273,25,Usa,Female,"Facebook,Instagram,Snapchat",Less than once a week,Female,Level,Near,Side,1,4,3,2,1
R_1PSkPuHnau283Gx,273,25,Usa,Female,"Facebook,Instagram,Snapchat",Less than once a week,Female,Level,Near,Direct,4,2,2,1,2
R_1PSkPuHnau283Gx,273,25,Usa,Female,"Facebook,Instagram,Snapchat",Less than once a week,Female,Tilted,Far,Direct,2,3,1,1,3
R_1PSkPuHnau283Gx,273,25,Usa,Female,"Facebook,Instagram,Snapchat",Less than once a week,Female,Tilted,Far,Side,2,4,2,2,4
R_1PSkPuHnau283Gx,273,25,Usa,Female,"Facebook,Instagram,Snapchat",Less than once a week,Female,Level,Far,Direct,2,2,2,1,1
R_1PSkPuHnau283Gx,273,25,Usa,Female,"Facebook,Instagram,Snapchat",Less than once a week,Female,Level,Far,Side,3,2,4,1,1
R_1PSkPuHnau283Gx,273,25,Usa,Female,"Facebook,Instagram,Snapchat",Less than once a week,Male,Tilted,Near,Direct,1,4,1,1,5
R_1PSkPuHnau283Gx,273,25,Usa,Female,"Facebook,Instagram,Snapchat",Less than once a week,Male,Tilted,Near,Side,1,4,1,1,5
R_1PSkPuHnau283Gx,273,25,Usa,Female,"Facebook,Instagram,Snapchat",Less than once a week,Male,Level,Near,Direct,4,4,4,2,1
